PCA_1VarRembrandtWithinCoherentMembers,PCA_1RandomPValRembrandtWithinCoherentMembers,PCA_1RandomPValNonMemberRembrandtWithinCoherentMembers,PCA_1VarFrenchWithinCoherentMembers,PCA_1RandomPValFrenchWithinCoherentMembers,PCA_1RandomPValNonMemberFrenchWithinCoherentMembers,PCA_1VarIvyAtlasWithinCoherentMembers,PCA_1RandomPValIvyAtlasWithinCoherentMembers,PCA_1RandomPValNonMemberIvyAtlasWithinCoherentMembers,PCA_1VarGSE7696WithinCoherentMembers,PCA_1RandomPValGSE7696WithinCoherentMembers,PCA_1RandomPValNonMemberGSE7696WithinCoherentMembers,PCA_1VarTrainingWithinCoherentMembers,PCA_1RandomPValTrainingWithinCoherentMembers,PCA_1RandomPValNonMemberTrainingWithinCoherentMembers,Mutation,MutationType,RegulatorType,MutationReg_pvalWithinCoherentMembers,MutationEigenGene_pvalWithinCoherentMembers,MutationEigenGene_tstatWithinCoherentMembers,Fraction_of_edges_correctly_aligned,MutationReg_Pval_allPatients,MutationEigenGenePValAllPatients,Cox-HRFrench,Cox-p-valueFrench,Cox-HRGSE7696,Cox-p-valueGSE7696,Cox-HRRembrandt,Cox-p-valueRembrandt,Cox_HR_Training,Cox-p-value-training,SelfSufficiencyInGrowthSignals,InsensitivityToAntigrowthSignals,EvadingApoptosis,LimitlessReplicativePotential,SustainedAngiogenesis,TissueInvasionAndMetastasis,GenomeInstabilityAndMutation,TumorPromotingInflammation,ReprogrammingEnergyMetabolism,EvadingImmuneDetection,MutationRegulatorEdge,RegulonType,SpearmanCorrelationEigenGeneWithinCoherentMembers,SpearmanCorrelationPValEigenGeneWithinCoherentMembers,MutationEigenGene_tstat_allPatients,MutationSymbol,Regulator,RegulatorSymbol,Regulon_ID,MutationGeneID,RNAiTFGeneEssentialityAchilles,RMST_diff_InActiveOrDownRegMinusActiveMGMTUnMeth
0.732354902,0.001996008,0.001996008,0.796773437,0.001996008,0.001996008,0.639019433,0.001996008,0.001996008,0.749691933,0.001996008,0.001996008,0.689597521,0.001996008,0.001996008,DNAH5_code_potential_somatic,SomaticGeneMain,TF,0.28976716,0.045069738,2.809658862,1,0.021274589,0.038387211,8.078292737,6.57E-16,1.375331301,0.169028757,6.642611971,3.08E-11,3.022878823,0.002503825,,,,,,,,,,,1,SignificantCoxHR,0.483656847,5.45E-10,2.25215993,DNAH5,ENSG00000177606,JUN,257,ENSG00000039139,-0.209271379,164.7461786
0.732354902,0.001996008,0.001996008,0.796773437,0.001996008,0.001996008,0.639019433,0.001996008,0.001996008,0.749691933,0.001996008,0.001996008,0.689597521,0.001996008,0.001996008,SEMA3C_code_potential_somatic,SomaticGene,TF,0.552758018,0.237670221,-1.596560584,1,0.018588412,0.01720574,8.078292737,6.57E-16,1.375331301,0.169028757,6.642611971,3.08E-11,3.022878823,0.002503825,,,,,,,,,,,-1,SignificantCoxHR,0.483656847,5.45E-10,-2.81036822,SEMA3C,ENSG00000177606,JUN,257,ENSG00000075223,-0.209271379,164.7461786
0.732354902,0.001996008,0.001996008,0.796773437,0.001996008,0.001996008,0.639019433,0.001996008,0.001996008,0.749691933,0.001996008,0.001996008,0.689597521,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.447958723,1.59E-10,-12.5371702,0.875,0.00657987,3.31E-05,8.078292737,6.57E-16,1.375331301,0.169028757,6.642611971,3.08E-11,3.022878823,0.002503825,,,,,,,,,,,-1,SignificantCoxHR,0.483656847,5.45E-10,-5.9910247,ATRX,ENSG00000177606,JUN,257,ENSG00000085224,-0.209271379,164.7461786
0.732354902,0.001996008,0.001996008,0.796773437,0.001996008,0.001996008,0.639019433,0.001996008,0.001996008,0.749691933,0.001996008,0.001996008,0.689597521,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.883093268,0.461580268,-0.745713598,1,0.001446702,1.08E-07,8.078292737,6.57E-16,1.375331301,0.169028757,6.642611971,3.08E-11,3.022878823,0.002503825,,,,,,,,,,,-1,SignificantCoxHR,0.483656847,5.45E-10,-5.755631643,TP53,ENSG00000177606,JUN,257,ENSG00000141510,-0.209271379,164.7461786
0.611664624,0.001996008,0.001996008,0.589805887,0.001996008,0.001996008,0.520147404,0.001996008,0.001996008,0.521687976,0.001996008,0.001996008,0.509700165,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.590242172,0.06833845,-2.072156636,0.882352941,0.000354232,0.012421828,5.915260587,3.31E-09,-1.034582269,0.300864038,3.496861964,0.000470765,2.587966924,0.009654425,,,,,,,,,,,-1,SignificantCoxHR,0.489476959,5.35E-19,-2.835098952,IDH1,ENSG00000177606,JUN,242,ENSG00000138413,-0.209271379,162.6823511
0.611664624,0.001996008,0.001996008,0.589805887,0.001996008,0.001996008,0.520147404,0.001996008,0.001996008,0.521687976,0.001996008,0.001996008,0.509700165,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.163182982,0.018262851,-2.812458674,0.875,0.00657987,0.020398336,5.915260587,3.31E-09,-1.034582269,0.300864038,3.496861964,0.000470765,2.587966924,0.009654425,,,,,,,,,,,-1,SignificantCoxHR,0.489476959,5.35E-19,-2.587332977,ATRX,ENSG00000177606,JUN,242,ENSG00000085224,-0.209271379,162.6823511
0.611664624,0.001996008,0.001996008,0.589805887,0.001996008,0.001996008,0.520147404,0.001996008,0.001996008,0.521687976,0.001996008,0.001996008,0.509700165,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.70931927,0.669603041,-0.428663775,1,0.001446702,0.012386816,5.915260587,3.31E-09,-1.034582269,0.300864038,3.496861964,0.000470765,2.587966924,0.009654425,,,,,,,,,,,-1,SignificantCoxHR,0.489476959,5.35E-19,-2.535446703,TP53,ENSG00000177606,JUN,242,ENSG00000141510,-0.209271379,162.6823511
0.611664624,0.001996008,0.001996008,0.589805887,0.001996008,0.001996008,0.520147404,0.001996008,0.001996008,0.521687976,0.001996008,0.001996008,0.509700165,0.001996008,0.001996008,NF1_code_potential_somatic,SomaticGeneMain,TF,0.242903914,0.953588335,0.059742588,0.866666667,0.026663492,0.004930413,5.915260587,3.31E-09,-1.034582269,0.300864038,3.496861964,0.000470765,2.587966924,0.009654425,,,,,,,,,,,1,SignificantCoxHR,0.489476959,5.35E-19,3.062182319,NF1,ENSG00000177606,JUN,242,ENSG00000196712,-0.209271379,162.6823511
0.521384257,0.001996008,0.001996008,0.581167145,0.001996008,0.001996008,0.522234177,0.001996008,0.001996008,0.539068834,0.001996008,0.001996008,0.498625523,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.820304071,0.591911171,-0.558411228,0.882352941,0.000354232,7.42E-05,7.512251396,5.81E-14,0.648146275,0.516890347,6.469675426,9.82E-11,2.739760127,0.006148404,,,,,,,,,,,-1,SignificantCoxHR,0.538000617,6.20E-23,-5.054804293,IDH1,ENSG00000177606,JUN,241,ENSG00000138413,-0.209271379,185.9280404
0.521384257,0.001996008,0.001996008,0.581167145,0.001996008,0.001996008,0.522234177,0.001996008,0.001996008,0.539068834,0.001996008,0.001996008,0.498625523,0.001996008,0.001996008,SEMA3C_code_potential_somatic,SomaticGene,TF,0.793224912,0.182550306,-1.704731763,1,0.018588412,0.037045814,7.512251396,5.81E-14,0.648146275,0.516890347,6.469675426,9.82E-11,2.739760127,0.006148404,,,,,,,,,,,-1,SignificantCoxHR,0.538000617,6.20E-23,-2.376704265,SEMA3C,ENSG00000177606,JUN,241,ENSG00000075223,-0.209271379,185.9280404
0.521384257,0.001996008,0.001996008,0.581167145,0.001996008,0.001996008,0.522234177,0.001996008,0.001996008,0.539068834,0.001996008,0.001996008,0.498625523,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.009334197,0.024178125,-2.720299675,0.875,0.00657987,0.006118216,7.512251396,5.81E-14,0.648146275,0.516890347,6.469675426,9.82E-11,2.739760127,0.006148404,,,,,,,,,,,-1,SignificantCoxHR,0.538000617,6.20E-23,-3.172606468,ATRX,ENSG00000177606,JUN,241,ENSG00000085224,-0.209271379,185.9280404
0.521384257,0.001996008,0.001996008,0.581167145,0.001996008,0.001996008,0.522234177,0.001996008,0.001996008,0.539068834,0.001996008,0.001996008,0.498625523,0.001996008,0.001996008,NF1_code_potential_somatic,SomaticGeneMain,TF,0.093347211,0.390978653,0.907458995,0.866666667,0.026663492,0.007494801,7.512251396,5.81E-14,0.648146275,0.516890347,6.469675426,9.82E-11,2.739760127,0.006148404,,,,,,,,,,,1,SignificantCoxHR,0.538000617,6.20E-23,2.877978836,NF1,ENSG00000177606,JUN,241,ENSG00000196712,-0.209271379,185.9280404
0.521384257,0.001996008,0.001996008,0.581167145,0.001996008,0.001996008,0.522234177,0.001996008,0.001996008,0.539068834,0.001996008,0.001996008,0.498625523,0.001996008,0.001996008,GPR98_code_potential_somatic,SomaticGene,TF,0.303562763,0.000410629,-4.702443724,0.833333333,0.038477961,0.00033478,7.512251396,5.81E-14,0.648146275,0.516890347,6.469675426,9.82E-11,2.739760127,0.006148404,,,,,,,,,,,-1,SignificantCoxHR,0.538000617,6.20E-23,-4.68599213,GPR98,ENSG00000177606,JUN,241,#N/A,-0.209271379,185.9280404
0.468150732,0.001996008,0.001996008,0.502200595,0.001996008,0.001996008,0.437686263,0.001996008,0.001996008,0.390963671,0.001996008,0.001996008,0.490030123,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.685355966,0.98448011,0.019944141,0.882352941,0.000354232,1.68E-12,8.089499609,5.99E-16,0.303862864,0.761232371,7.017841481,2.25E-12,2.830634967,0.004645571,0,0,0,0,0,1,0,0,0,0,-1,SignificantCoxHRAndCancerHallmarkAssociation,0.561847921,9.33E-32,-12.06295946,IDH1,ENSG00000177606,JUN,236,ENSG00000138413,-0.209271379,54.28253413
0.468150732,0.001996008,0.001996008,0.502200595,0.001996008,0.001996008,0.437686263,0.001996008,0.001996008,0.390963671,0.001996008,0.001996008,0.490030123,0.001996008,0.001996008,SEMA3C_code_potential_somatic,SomaticGene,TF,0.587003487,0.000609426,-4.814515883,1,0.018588412,0.003397995,8.089499609,5.99E-16,0.303862864,0.761232371,7.017841481,2.25E-12,2.830634967,0.004645571,0,0,0,0,0,1,0,0,0,0,-1,SignificantCoxHRAndCancerHallmarkAssociation,0.561847921,9.33E-32,-3.574024907,SEMA3C,ENSG00000177606,JUN,236,ENSG00000075223,-0.209271379,54.28253413
0.468150732,0.001996008,0.001996008,0.502200595,0.001996008,0.001996008,0.437686263,0.001996008,0.001996008,0.390963671,0.001996008,0.001996008,0.490030123,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.585981436,5.52E-06,-6.529716701,0.875,0.00657987,2.19E-05,8.089499609,5.99E-16,0.303862864,0.761232371,7.017841481,2.25E-12,2.830634967,0.004645571,0,0,0,0,0,1,0,0,0,0,-1,SignificantCoxHRAndCancerHallmarkAssociation,0.561847921,9.33E-32,-5.881277643,ATRX,ENSG00000177606,JUN,236,ENSG00000085224,-0.209271379,54.28253413
0.468150732,0.001996008,0.001996008,0.502200595,0.001996008,0.001996008,0.437686263,0.001996008,0.001996008,0.390963671,0.001996008,0.001996008,0.490030123,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.607132486,0.923900568,-0.095858755,1,0.001446702,0.000151068,8.089499609,5.99E-16,0.303862864,0.761232371,7.017841481,2.25E-12,2.830634967,0.004645571,0,0,0,0,0,1,0,0,0,0,-1,SignificantCoxHRAndCancerHallmarkAssociation,0.561847921,9.33E-32,-3.903924703,TP53,ENSG00000177606,JUN,236,ENSG00000141510,-0.209271379,54.28253413
0.468150732,0.001996008,0.001996008,0.502200595,0.001996008,0.001996008,0.437686263,0.001996008,0.001996008,0.390963671,0.001996008,0.001996008,0.490030123,0.001996008,0.001996008,HMCN1_code_potential_somatic,SomaticGeneMain,TF,0.07663368,0.019768176,2.714018911,1,0.048141041,0.036382118,8.089499609,5.99E-16,0.303862864,0.761232371,7.017841481,2.25E-12,2.830634967,0.004645571,0,0,0,0,0,1,0,0,0,0,1,SignificantCoxHRAndCancerHallmarkAssociation,0.561847921,9.33E-32,2.253516612,HMCN1,ENSG00000177606,JUN,236,ENSG00000143341,-0.209271379,54.28253413
0.468150732,0.001996008,0.001996008,0.502200595,0.001996008,0.001996008,0.437686263,0.001996008,0.001996008,0.390963671,0.001996008,0.001996008,0.490030123,0.001996008,0.001996008,NF1_code_potential_somatic,SomaticGeneMain,TF,0.119154391,0.169001697,1.472395245,0.866666667,0.026663492,0.000106314,8.089499609,5.99E-16,0.303862864,0.761232371,7.017841481,2.25E-12,2.830634967,0.004645571,0,0,0,0,0,1,0,0,0,0,1,SignificantCoxHRAndCancerHallmarkAssociation,0.561847921,9.33E-32,4.427184185,NF1,ENSG00000177606,JUN,236,ENSG00000196712,-0.209271379,54.28253413
0.468150732,0.001996008,0.001996008,0.502200595,0.001996008,0.001996008,0.437686263,0.001996008,0.001996008,0.390963671,0.001996008,0.001996008,0.490030123,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_FOCAL_ADHESION_KINASE,SomaticPathway,TF,0.154845224,0.130140375,1.547958599,1,0.030602339,0.049477725,8.089499609,5.99E-16,0.303862864,0.761232371,7.017841481,2.25E-12,2.830634967,0.004645571,0,0,0,0,0,1,0,0,0,0,1,SignificantCoxHRAndCancerHallmarkAssociation,0.561847921,9.33E-32,2.019374245,SIGNALING,ENSG00000177606,JUN,236,#N/A,-0.209271379,54.28253413
0.468150732,0.001996008,0.001996008,0.502200595,0.001996008,0.001996008,0.437686263,0.001996008,0.001996008,0.390963671,0.001996008,0.001996008,0.490030123,0.001996008,0.001996008,GPR98_code_potential_somatic,SomaticGene,TF,0.302790792,5.06E-05,-5.780942321,0.833333333,0.038477961,5.45E-05,8.089499609,5.99E-16,0.303862864,0.761232371,7.017841481,2.25E-12,2.830634967,0.004645571,0,0,0,0,0,1,0,0,0,0,-1,SignificantCoxHRAndCancerHallmarkAssociation,0.561847921,9.33E-32,-5.371566811,GPR98,ENSG00000177606,JUN,236,#N/A,-0.209271379,54.28253413
0.65394474,0.001996008,0.001996008,0.665146488,0.001996008,0.001996008,0.67224755,0.001996008,0.001996008,0.639711335,0.001996008,0.001996008,0.598335995,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.883344111,0.341070184,-1.026898528,0.882352941,0.000354232,3.29E-05,6.625173941,3.47E-11,0.829824925,0.406637776,2.49736196,0.012512117,2.642255819,0.008235583,0,0,0.133719689,0,0,0,0,0,1,0,-1,SignificantCoxHRAndCancerHallmarkAssociation,0.58621599,3.95E-26,-5.646070981,IDH1,ENSG00000177606,JUN,247,ENSG00000138413,-0.209271379,218.9395232
0.65394474,0.001996008,0.001996008,0.665146488,0.001996008,0.001996008,0.67224755,0.001996008,0.001996008,0.639711335,0.001996008,0.001996008,0.598335995,0.001996008,0.001996008,SEMA3C_code_potential_somatic,SomaticGene,TF,0.016981036,0.003086707,-4.377855082,1,0.018588412,0.009260189,6.625173941,3.47E-11,0.829824925,0.406637776,2.49736196,0.012512117,2.642255819,0.008235583,0,0,0.133719689,0,0,0,0,0,1,0,-1,SignificantCoxHRAndCancerHallmarkAssociation,0.58621599,3.95E-26,-3.167278145,SEMA3C,ENSG00000177606,JUN,247,ENSG00000075223,-0.209271379,218.9395232
0.65394474,0.001996008,0.001996008,0.665146488,0.001996008,0.001996008,0.67224755,0.001996008,0.001996008,0.639711335,0.001996008,0.001996008,0.598335995,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.975720931,0.009033675,-3.733104495,0.875,0.00657987,0.000791684,6.625173941,3.47E-11,0.829824925,0.406637776,2.49736196,0.012512117,2.642255819,0.008235583,0,0,0.133719689,0,0,0,0,0,1,0,-1,SignificantCoxHRAndCancerHallmarkAssociation,0.58621599,3.95E-26,-4.160893816,ATRX,ENSG00000177606,JUN,247,ENSG00000085224,-0.209271379,218.9395232
0.65394474,0.001996008,0.001996008,0.665146488,0.001996008,0.001996008,0.67224755,0.001996008,0.001996008,0.639711335,0.001996008,0.001996008,0.598335995,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.739512398,0.805802518,0.24711592,1,0.001446702,0.000852916,6.625173941,3.47E-11,0.829824925,0.406637776,2.49736196,0.012512117,2.642255819,0.008235583,0,0,0.133719689,0,0,0,0,0,1,0,-1,SignificantCoxHRAndCancerHallmarkAssociation,0.58621599,3.95E-26,-3.422216296,TP53,ENSG00000177606,JUN,247,ENSG00000141510,-0.209271379,218.9395232
0.705070562,0.001996008,0.001996008,0.751428932,0.001996008,0.001996008,0.739954978,0.001996008,0.001996008,0.901969238,0.001996008,0.001996008,0.690731957,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.989185028,0.669770724,-0.440450429,0.882352941,0.000354232,2.07E-10,7.883610204,3.18E-15,0.212287493,0.831882752,4.893716826,9.89E-07,4.201600809,2.65E-05,,,,,,,,,,,-1,SignificantCoxHR,0.594081406,4.23E-26,-12.12918789,IDH1,ENSG00000177606,JUN,255,ENSG00000138413,-0.209271379,100.1032336
0.705070562,0.001996008,0.001996008,0.751428932,0.001996008,0.001996008,0.739954978,0.001996008,0.001996008,0.901969238,0.001996008,0.001996008,0.690731957,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.182497052,8.13E-08,-9.415510908,0.875,0.00657987,6.91E-05,7.883610204,3.18E-15,0.212287493,0.831882752,4.893716826,9.89E-07,4.201600809,2.65E-05,,,,,,,,,,,-1,SignificantCoxHR,0.594081406,4.23E-26,-5.455927787,ATRX,ENSG00000177606,JUN,255,ENSG00000085224,-0.209271379,100.1032336
0.705070562,0.001996008,0.001996008,0.751428932,0.001996008,0.001996008,0.739954978,0.001996008,0.001996008,0.901969238,0.001996008,0.001996008,0.690731957,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.666266962,0.564437219,-0.579282677,1,0.001446702,3.98E-08,7.883610204,3.18E-15,0.212287493,0.831882752,4.893716826,9.89E-07,4.201600809,2.65E-05,,,,,,,,,,,-1,SignificantCoxHR,0.594081406,4.23E-26,-5.856208532,TP53,ENSG00000177606,JUN,255,ENSG00000141510,-0.209271379,100.1032336
0.705070562,0.001996008,0.001996008,0.751428932,0.001996008,0.001996008,0.739954978,0.001996008,0.001996008,0.901969238,0.001996008,0.001996008,0.690731957,0.001996008,0.001996008,HMCN1_code_potential_somatic,SomaticGeneMain,TF,0.016526374,1.90E-05,5.697871638,1,0.048141041,0.011573958,7.883610204,3.18E-15,0.212287493,0.831882752,4.893716826,9.89E-07,4.201600809,2.65E-05,,,,,,,,,,,1,SignificantCoxHR,0.594081406,4.23E-26,2.787821352,HMCN1,ENSG00000177606,JUN,255,ENSG00000143341,-0.209271379,100.1032336
0.705070562,0.001996008,0.001996008,0.751428932,0.001996008,0.001996008,0.739954978,0.001996008,0.001996008,0.901969238,0.001996008,0.001996008,0.690731957,0.001996008,0.001996008,NF1_code_potential_somatic,SomaticGeneMain,TF,0.326095994,0.796210442,0.266673218,0.866666667,0.026663492,0.000339347,7.883610204,3.18E-15,0.212287493,0.831882752,4.893716826,9.89E-07,4.201600809,2.65E-05,,,,,,,,,,,1,SignificantCoxHR,0.594081406,4.23E-26,4.065882166,NF1,ENSG00000177606,JUN,255,ENSG00000196712,-0.209271379,100.1032336
0.705070562,0.001996008,0.001996008,0.751428932,0.001996008,0.001996008,0.739954978,0.001996008,0.001996008,0.901969238,0.001996008,0.001996008,0.690731957,0.001996008,0.001996008,GPR98_code_potential_somatic,SomaticGene,TF,0.049900815,0.185838793,-1.551219005,0.833333333,0.038477961,0.023627363,7.883610204,3.18E-15,0.212287493,0.831882752,4.893716826,9.89E-07,4.201600809,2.65E-05,,,,,,,,,,,-1,SignificantCoxHR,0.594081406,4.23E-26,-2.598479326,GPR98,ENSG00000177606,JUN,255,#N/A,-0.209271379,100.1032336
0.552124908,0.001996008,0.001996008,0.517249333,0.001996008,0.001996008,0.484464417,0.001996008,0.001996008,0.489069756,0.001996008,0.001996008,0.42771814,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.503986297,0.148937364,-1.639205952,0.882352941,0.000354232,4.14E-05,6.88906186,5.62E-12,0.008894867,0.992903017,6.321011652,2.60E-10,3.265337785,0.001093336,,,,,,,,,,,-1,SignificantCoxHR,0.600594784,4.35E-31,-5.739212114,IDH1,ENSG00000177606,JUN,238,ENSG00000138413,-0.209271379,17.72171053
0.552124908,0.001996008,0.001996008,0.517249333,0.001996008,0.001996008,0.484464417,0.001996008,0.001996008,0.489069756,0.001996008,0.001996008,0.42771814,0.001996008,0.001996008,DNAH5_code_potential_somatic,SomaticGeneMain,TF,0.599689366,0.091523025,1.86770488,1,0.021274589,0.021481452,6.88906186,5.62E-12,0.008894867,0.992903017,6.321011652,2.60E-10,3.265337785,0.001093336,,,,,,,,,,,1,SignificantCoxHR,0.600594784,4.35E-31,2.536945782,DNAH5,ENSG00000177606,JUN,238,ENSG00000039139,-0.209271379,17.72171053
0.552124908,0.001996008,0.001996008,0.517249333,0.001996008,0.001996008,0.484464417,0.001996008,0.001996008,0.489069756,0.001996008,0.001996008,0.42771814,0.001996008,0.001996008,SEMA3C_code_potential_somatic,SomaticGene,TF,0.280640075,0.032302549,-2.694932974,1,0.018588412,0.00282878,6.88906186,5.62E-12,0.008894867,0.992903017,6.321011652,2.60E-10,3.265337785,0.001093336,,,,,,,,,,,-1,SignificantCoxHR,0.600594784,4.35E-31,-3.773105967,SEMA3C,ENSG00000177606,JUN,238,ENSG00000075223,-0.209271379,17.72171053
0.552124908,0.001996008,0.001996008,0.517249333,0.001996008,0.001996008,0.484464417,0.001996008,0.001996008,0.489069756,0.001996008,0.001996008,0.42771814,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.056870341,4.64E-05,-6.706534519,0.875,0.00657987,8.19E-05,6.88906186,5.62E-12,0.008894867,0.992903017,6.321011652,2.60E-10,3.265337785,0.001093336,,,,,,,,,,,-1,SignificantCoxHR,0.600594784,4.35E-31,-5.378276635,ATRX,ENSG00000177606,JUN,238,ENSG00000085224,-0.209271379,17.72171053
0.552124908,0.001996008,0.001996008,0.517249333,0.001996008,0.001996008,0.484464417,0.001996008,0.001996008,0.489069756,0.001996008,0.001996008,0.42771814,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.887574981,0.192608073,-1.318424766,1,0.001446702,2.03E-05,6.88906186,5.62E-12,0.008894867,0.992903017,6.321011652,2.60E-10,3.265337785,0.001093336,,,,,,,,,,,-1,SignificantCoxHR,0.600594784,4.35E-31,-4.449354478,TP53,ENSG00000177606,JUN,238,ENSG00000141510,-0.209271379,17.72171053
0.552124908,0.001996008,0.001996008,0.517249333,0.001996008,0.001996008,0.484464417,0.001996008,0.001996008,0.489069756,0.001996008,0.001996008,0.42771814,0.001996008,0.001996008,NF1_code_potential_somatic,SomaticGeneMain,TF,0.169505804,0.85813732,0.183707855,0.866666667,0.026663492,0.031105471,6.88906186,5.62E-12,0.008894867,0.992903017,6.321011652,2.60E-10,3.265337785,0.001093336,,,,,,,,,,,1,SignificantCoxHR,0.600594784,4.35E-31,2.268650509,NF1,ENSG00000177606,JUN,238,ENSG00000196712,-0.209271379,17.72171053
0.552124908,0.001996008,0.001996008,0.517249333,0.001996008,0.001996008,0.484464417,0.001996008,0.001996008,0.489069756,0.001996008,0.001996008,0.42771814,0.001996008,0.001996008,GPR98_code_potential_somatic,SomaticGene,TF,0.396035924,0.00595232,-3.060445537,0.833333333,0.038477961,0.004636289,6.88906186,5.62E-12,0.008894867,0.992903017,6.321011652,2.60E-10,3.265337785,0.001093336,,,,,,,,,,,-1,SignificantCoxHR,0.600594784,4.35E-31,-3.026238353,GPR98,ENSG00000177606,JUN,238,#N/A,-0.209271379,17.72171053
0.698451319,0.001996008,0.001996008,0.709012566,0.001996008,0.001996008,0.686761519,0.001996008,0.001996008,0.692891124,0.001996008,0.001996008,0.696149922,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.186997527,0.197707528,-1.465286106,0.882352941,0.000354232,0.001085717,5.704699733,1.17E-08,-0.783189521,0.433515828,5.757497443,8.54E-09,3.105375759,0.001900374,,,,,,,,,,,-1,SignificantCoxHR,0.637583985,2.58E-36,-4.060499207,IDH1,ENSG00000177606,JUN,250,ENSG00000138413,-0.209271379,169.3680847
0.698451319,0.001996008,0.001996008,0.709012566,0.001996008,0.001996008,0.686761519,0.001996008,0.001996008,0.692891124,0.001996008,0.001996008,0.696149922,0.001996008,0.001996008,SEMA3C_code_potential_somatic,SomaticGene,TF,0.538841835,0.016490211,-2.829606436,1,0.018588412,0.011744144,5.704699733,1.17E-08,-0.783189521,0.433515828,5.757497443,8.54E-09,3.105375759,0.001900374,,,,,,,,,,,-1,SignificantCoxHR,0.637583985,2.58E-36,-2.952419142,SEMA3C,ENSG00000177606,JUN,250,ENSG00000075223,-0.209271379,169.3680847
0.698451319,0.001996008,0.001996008,0.709012566,0.001996008,0.001996008,0.686761519,0.001996008,0.001996008,0.692891124,0.001996008,0.001996008,0.696149922,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.027604026,5.88E-06,-6.917437006,0.875,0.00657987,0.000153822,5.704699733,1.17E-08,-0.783189521,0.433515828,5.757497443,8.54E-09,3.105375759,0.001900374,,,,,,,,,,,-1,SignificantCoxHR,0.637583985,2.58E-36,-4.98522685,ATRX,ENSG00000177606,JUN,250,ENSG00000085224,-0.209271379,169.3680847
0.698451319,0.001996008,0.001996008,0.709012566,0.001996008,0.001996008,0.686761519,0.001996008,0.001996008,0.692891124,0.001996008,0.001996008,0.696149922,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.370253441,0.82171241,0.22673694,1,0.001446702,0.000301962,5.704699733,1.17E-08,-0.783189521,0.433515828,5.757497443,8.54E-09,3.105375759,0.001900374,,,,,,,,,,,-1,SignificantCoxHR,0.637583985,2.58E-36,-3.720279015,TP53,ENSG00000177606,JUN,250,ENSG00000141510,-0.209271379,169.3680847
